season,week,team,opponent,elo,qb_adj,pass_off_value_pre,pass_def_value_pre,rush_off_value_pre,rush_def_value_pre,st_off_value_pre,st_def_value_pre,pass_off_value_post,pass_def_value_post,rush_off_value_post,rush_def_value_post,st_off_value_post,st_def_value_post
2011,5,OAK,HOU,1527.3332,16.6154,-0.3388,-1.3121,0.8678,-0.5631,0.9363,0.1131,-0.7005,-1.197,0.7699,-0.4072,1.0904,0.208
2011,5,BUF,PHI,1472.6936,21.2686,-0.8571,-0.1361,0.3183,-0.8722,-0.0067,0.2472,-0.6067,0.2182,0.3153,-0.9576,-0.052,0.2669
2011,5,PHI,BUF,1570.2093,21.31,2.5642,-0.5217,1.0841,-0.3292,-0.3437,0.1507,2.1107,-0.6965,1.1836,-0.3268,-0.3766,0.1769
2011,5,NYG,SEA,1538.9749,9.1415,2.1894,-0.1054,0.0592,0.2644,-0.4637,-0.0616,1.2437,-0.3866,-0.0308,0.3483,-0.4525,-0.1346
2011,5,SEA,NYG,1408.957,-1.2224,-2.5587,-2.8859,-0.4417,0.1342,0.2825,0.2894,-2.2245,-2.2447,-0.5394,0.2075,0.404,0.283
2011,5,SF,TB,1511.4616,2.9667,-0.7193,-0.1657,-0.3512,0.673,0.2312,0.0147,0.2569,0.7438,-0.1867,0.6286,0.2928,0.0686
2011,5,TB,SF,1499.1608,13.9676,1.854,-0.6359,-0.3654,-0.5657,-0.1601,0.3021,0.7169,-1.2973,-0.3138,-0.6996,-0.2497,0.2665
2011,5,PIT,TEN,1564.838,-3.5589,2.1502,1.9761,-0.3792,0.1492,-0.1474,-0.1622,2.9585,1.9608,-0.1078,0.1628,-0.2179,-0.1774
2011,5,TEN,PIT,1554.9336,19.7796,2.3624,-0.092,-0.5435,0.4308,0.2742,-0.0694,2.4402,-0.6132,-0.5592,0.2099,0.2996,-0.0286
2011,6,NYG,BUF,1510.9983,8.5909,1.2437,-0.3866,-0.0308,0.3483,-0.4525,-0.1346,2.2307,-0.5786,-0.0214,0.207,-0.4955,-0.1276
2011,6,BUF,NYG,1480.189,20.523,-0.6067,0.2182,0.3153,-0.9576,-0.052,0.2669,-0.3311,-0.449,0.4798,-0.9653,-0.0637,0.2917
2011,6,ATL,CAR,1558.9909,-2.6361,1.841,-0.3604,0.341,0.0433,-0.4248,0.5233,2.5418,-0.6038,0.4524,-0.0289,-0.4446,0.52
2011,6,CAR,ATL,1396.448,38.2732,-2.7202,-1.0482,0.0203,-0.1081,-0.6996,-0.005,-2.3066,-1.4617,0.1043,-0.1987,-0.694,0.0065
2011,6,OAK,CLE,1535.8005,8.9365,-0.7005,-1.197,0.7699,-0.4072,1.0904,0.208,-0.3745,-1.0694,0.6416,-0.409,1.1764,0.1458
2011,6,CLE,OAK,1452.9379,8.7386,-2.0235,-1.2346,-0.3536,-0.3139,0.4743,0.4506,-2.1874,-1.4627,-0.3514,-0.2096,0.5778,0.401
2011,6,NE,DAL,1735.2921,22.1201,8.4257,-1.5082,1.8514,-0.2392,0.1686,0.3532,7.8344,-1.5892,1.8596,-0.0567,0.147,0.3301
2011,6,DAL,NE,1527.4772,12.3478,1.9015,0.0333,-0.0833,0.2969,-0.458,-0.1483,1.9809,0.4281,-0.2958,0.2903,-0.4195,-0.1358
2011,6,BAL,HOU,1639.8514,-2.83,1.383,3.5714,0.0761,0.7604,-0.0437,0.0453,1.6368,3.6522,0.1379,0.8,0.0538,0.0619
2011,6,HOU,BAL,1564.8295,-0.1166,3.0556,-0.4942,0.7149,-0.254,-0.3862,0.1043,2.9589,-0.6664,0.6687,-0.3043,-0.4139,0.048
2011,6,CIN,IND,1478.2642,-7.4865,-0.5981,0.5951,-0.5769,-0.0433,-0.0214,-0.0038,0.044,0.9982,-0.649,-0.1559,-0.0889,0.0223
2011,6,IND,CIN,1471.5859,-59.1089,1.9591,-1.3861,0.0799,-0.0362,-0.7409,-0.3501,1.3144,-1.9303,0.211,0.0225,-0.7845,-0.3111
2011,6,PIT,JAX,1588.9542,5.4236,2.9585,1.9608,-0.1078,0.1628,-0.2179,-0.1774,2.754,2.1793,0.0399,0.126,-0.3265,-0.2805
2011,6,JAX,PIT,1420.0756,21.0413,-2.574,-1.9163,0.1226,-0.1724,-0.0562,0.2052,-2.8149,-1.7445,0.1653,-0.2926,0.1154,0.2679
2011,6,GB,LAR,1660.5921,29.1848,7.2587,1.1486,0.2125,0.243,-0.4034,-0.3475,7.7815,1.3715,0.0989,0.0747,-0.491,-0.284
2011,6,LAR,GB,1326.7795,-19.1999,-5.694,-0.1021,-0.6838,-0.7261,-0.3347,0.2384,-6.0999,-0.557,-0.4878,-0.6336,-0.4404,0.2889
2011,6,NYJ,MIA,1550.4962,-1.8336,-2.4142,1.8462,0.0514,0.6895,0.4291,0.1819,-2.1719,2.7139,-0.0388,0.6123,0.3272,0.1887
2011,6,MIA,NYJ,1447.9852,-32.4204,0.1122,-1.7509,-0.1114,0.0935,-0.2117,-0.3131,-1.0749,-1.9768,-0.0214,0.1669,-0.2229,-0.2542
2011,6,CHI,MIN,1513.4883,-4.9116,-2.4164,0.5179,0.0457,0.0755,0.2335,0.6698,-1.8635,0.8654,0.1124,0.0243,0.4499,0.722
2011,6,MIN,CHI,1516.4888,-3.9848,-1.7489,0.2379,0.4237,0.6203,-0.0355,0.0011,-2.1915,-0.1465,0.4833,0.566,-0.1224,-0.1238
2011,6,TB,NO,1454.005,1.4798,0.7169,-1.2973,-0.3138,-0.6996,-0.2497,0.2665,1.029,-1.1933,-0.2991,-0.6002,-0.1712,0.2225
2011,6,NO,TB,1595.7,15.4704,4.5098,0.1555,0.5845,-0.5974,-0.0446,-0.0109,4.4116,-0.0364,0.4687,-0.6093,0.0286,-0.0563
2011,6,WAS,PHI,1468.6387,-13.3425,-1.0412,0.3924,-0.2309,-0.0422,-0.7767,0.4088,-1.2815,0.2362,-0.3062,-0.0578,-0.6868,0.4223
2011,6,PHI,WAS,1561.6301,22.7774,2.1107,-0.6965,1.1836,-0.3268,-0.3766,0.1769,2.4008,-0.4616,1.2018,-0.2656,-0.3991,0.125
2011,6,DET,SF,1538.4516,14.1371,1.015,0.9651,-0.1437,-0.1255,0.0952,0.0202,0.1591,1.8987,-0.1393,-0.3373,-0.1168,0.0199
2011,6,SF,DET,1559.3138,9.0925,0.2569,0.7438,-0.1867,0.6286,0.2928,0.0686,-0.9511,1.3321,0.0599,0.625,0.2932,0.1909
2011,7,DET,ATL,1522.2236,12.6433,0.1591,1.8987,-0.1393,-0.3373,-0.1168,0.0199,-0.5131,1.839,-0.1665,-0.2411,-0.263,0.0181
2011,7,ATL,DET,1568.8705,-0.1553,2.5418,-0.6038,0.4524,-0.0289,-0.4446,0.52,2.5864,-0.1581,0.3404,-0.0068,-0.4417,0.6044
2011,7,JAX,BAL,1425.319,14.3941,-2.8149,-1.7445,0.1653,-0.2926,0.1154,0.2679,-3.1868,-1.046,0.0657,-0.1511,0.2876,0.2859
2011,7,BAL,JAX,1655.5983,-0.0366,1.6368,3.6522,0.1379,0.8,0.0538,0.0619,0.7065,3.8851,-0.0269,0.8811,0.0237,-0.0374
2011,7,TB,CHI,1468.2816,6.3765,1.029,-1.1933,-0.2991,-0.6002,-0.1712,0.2225,0.264,-1.0853,-0.3082,-0.7141,0.0727,0.2362
2011,7,CHI,TB,1543.5337,3.8893,-1.8635,0.8654,0.1124,0.0243,0.4499,0.722,-2.0079,1.395,0.2451,0.0317,0.4272,0.5812
2011,7,MIA,DEN,1428.6162,-37.3131,-1.0749,-1.9768,-0.0214,0.1669,-0.2229,-0.2542,-1.5673,-1.7991,-0.1786,0.2792,-0.2424,-0.1943
2011,7,DEN,MIA,1396.8984,17.2111,-0.1719,-2.0788,-0.4393,-0.6508,-0.1991,-0.1974,-0.2636,-1.6338,-0.5701,-0.5229,-0.2989,-0.1861
2011,7,MIN,GB,1490.384,13.0996,-2.1915,-0.1465,0.4833,0.566,-0.1224,-0.1238,-2.0584,-0.5199,0.6423,0.5575,-0.033,-0.2092
2011,7,GB,MIN,1663.3535,26.982,7.7815,1.3715,0.0989,0.0747,-0.491,-0.284,8.2941,1.3043,0.1088,-0.0547,-0.3489,-0.3357
2011,7,TEN,HOU,1539.1523,16.7264,2.4402,-0.6132,-0.5592,0.2099,0.2996,-0.0286,1.2213,-1.4542,-0.5809,0.1461,0.2944,-0.0274
2011,7,HOU,TEN,1551.5598,-3.6957,2.9589,-0.6664,0.6687,-0.3043,-0.4139,0.048,3.9848,0.1469,0.743,-0.2866,-0.4159,0.051
2011,7,NO,IND,1585.4396,13.1198,4.4116,-0.0364,0.4687,-0.6093,0.0286,-0.0563,5.2375,0.6349,0.9124,-0.4674,0.0022,-0.0498
2011,7,IND,NO,1455.6458,-51.4527,1.3144,-1.9303,0.211,0.0225,-0.7845,-0.3111,0.2939,-2.627,0.0458,-0.3385,-0.7952,-0.2959
2011,7,OAK,KC,1540.1194,-84.7365,-0.3745,-1.0694,0.6416,-0.409,1.1764,0.1458,-2.0953,-0.9859,0.5408,-0.5835,1.2315,0.1236
2011,7,KC,OAK,1404.4856,7.1063,-0.776,-1.1806,0.0956,-0.6906,-0.5937,-0.2405,-0.654,0.1916,0.2987,-0.6086,-0.5566,-0.2723
2011,7,NYJ,LAC,1561.8782,1.9506,-2.1719,2.7139,-0.0388,0.6123,0.3272,0.1887,-2.0918,3.1086,0.0216,0.5114,0.3202,0.1643
2011,7,LAC,NYJ,1581.042,-2.8971,5.1828,0.663,0.1383,-0.328,-0.2177,-0.5156,4.6653,0.5981,0.2558,-0.3771,-0.1771,-0.5116
2011,7,DAL,LAR,1530.1587,11.7999,1.9809,0.4281,-0.2958,0.2903,-0.4195,-0.1358,2.0979,0.6561,-0.0027,0.3219,-0.3679,-0.176
2011,7,LAR,DAL,1319.5682,-39.8057,-6.0999,-0.557,-0.4878,-0.6336,-0.4404,0.2889,-6.5204,-0.7345,-0.5246,-0.8721,-0.3734,0.2591
2011,7,ARI,PIT,1366.2202,-1.7221,-5.3278,-1.3874,-0.0389,-0.108,-0.1552,0.1916,-4.4865,-2.1391,-0.0002,-0.1235,-0.2323,0.1555
2011,7,PIT,ARI,1584.1933,0.9378,2.754,2.1793,0.0399,0.126,-0.3265,-0.2805,3.7231,1.5968,0.058,0.0945,-0.2664,-0.236
2011,7,CLE,SEA,1451.4045,9.3219,-2.1874,-1.4627,-0.3514,-0.2096,0.5778,0.401,-2.4266,-0.545,-0.5022,-0.2679,0.4319,0.3832
2011,7,SEA,CLE,1432.2539,-0.4755,-2.2245,-2.2447,-0.5394,0.2075,0.404,0.283,-3.4239,-2.0958,-0.4715,0.3301,0.4336,0.3672
2011,7,CAR,WAS,1396.9766,32.4255,-2.3066,-1.4617,0.1043,-0.1987,-0.694,0.0065,-1.3253,-1.2928,0.1415,-0.3678,-0.636,-0.0109
2011,7,WAS,CAR,1461.2494,-15.7974,-1.2815,0.2362,-0.3062,-0.0578,-0.6868,0.4223,-1.6179,-0.5386,-0.1093,-0.0881,-0.6579,0.3888
2011,8,BAL,ARI,1632.0289,-6.6647,0.7065,3.8851,-0.0269,0.8811,0.0237,-0.0374,0.5518,3.7549,0.1396,0.7949,-0.164,-0.0408
2011,8,ARI,BAL,1364.3338,3.2869,-4.4865,-2.1391,-0.0002,-0.1235,-0.2323,0.1555,-4.2949,-2.0126,0.1002,-0.259,-0.2267,0.2639
2011,8,SEA,CIN,1424.1839,-11.9107,-3.4239,-2.0958,-0.4715,0.3301,0.4336,0.3672,-3.5284,-2.0339,-0.6757,0.3366,0.2797,0.3306
2011,8,CIN,SEA,1490.0965,0.4516,0.044,0.9982,-0.649,-0.1559,-0.0889,0.0223,-0.0045,1.0941,-0.6566,0.0103,-0.028,0.1112
2011,8,SF,CLE,1562.4227,2.8881,-0.9511,1.3321,0.0599,0.625,0.2932,0.1909,-0.4852,1.2365,-0.0014,0.6869,0.3276,0.149
2011,8,CLE,SF,1449.3659,1.9164,-2.4266,-0.545,-0.5022,-0.2679,0.4319,0.3832,-2.3066,-0.8722,-0.5742,-0.218,0.5017,0.3633
2011,8,PHI,DAL,1572.0811,19.1146,2.4008,-0.4616,1.2018,-0.2656,-0.3991,0.125,3.303,0.0181,1.5192,-0.3231,-0.4697,0.0925
2011,8,DAL,PHI,1550.5335,7.7776,2.0979,0.6561,-0.0027,0.3219,-0.3679,-0.176,1.4554,0.005,0.0644,0.0637,-0.3138,-0.1353
2011,8,DEN,DET,1400.4455,12.4643,-0.2636,-1.6338,-0.5701,-0.5229,-0.2989,-0.1861,-2.0532,-2.0837,-0.5105,-0.569,-0.2466,-0.1758
2011,8,DET,DEN,1504.3207,5.307,-0.5131,1.839,-0.1665,-0.2411,-0.263,0.0181,0.0452,3.0755,-0.1128,-0.2896,-0.2802,-0.0121
2011,8,TEN,IND,1493.9679,6.1364,1.2213,-1.4542,-0.5809,0.1461,0.2944,-0.0274,1.2051,-1.0158,-0.7776,0.0801,0.3288,0.0653
2011,8,IND,TEN,1399.351,-53.8008,0.2939,-2.627,0.0458,-0.3385,-0.7952,-0.2959,-0.4167,-2.727,0.1227,-0.1785,-0.9497,-0.3157
2011,8,HOU,JAX,1592.3838,3.8263,3.9848,0.1469,0.743,-0.2866,-0.4159,0.051,3.7473,0.7348,0.4436,-0.2763,-0.4735,0.0952
2011,8,JAX,HOU,1441.5128,6.5344,-3.1868,-1.046,0.0657,-0.1511,0.2876,0.2859,-3.9328,-0.8752,0.0538,0.0925,0.2141,0.3192
2011,8,KC,LAC,1446.0019,0.2065,-0.654,0.1916,0.2987,-0.6086,-0.5566,-0.2723,-0.4491,0.3777,-0.0073,-0.45,-0.4416,-0.3074
2011,8,LAC,KC,1573.8275,-9.1331,4.6653,0.5981,0.2558,-0.3771,-0.1771,-0.5116,4.4038,0.4376,0.0712,-0.1281,-0.1188,-0.578
2011,8,NYG,MIA,1520.1684,10.1644,2.2307,-0.5786,-0.0214,0.207,-0.4955,-0.1276,2.7896,-0.8176,-0.1584,0.1286,-0.4557,-0.1552
2011,8,MIA,NYG,1422.6309,-34.6702,-1.5673,-1.7991,-0.1786,0.2792,-0.2424,-0.1943,-1.373,-2.2726,-0.0873,0.3907,-0.1964,-0.2172
2011,8,CAR,MIN,1416.1021,37.423,-1.3253,-1.2928,0.1415,-0.3678,-0.636,-0.0109,-1.2049,-1.5209,0.2362,-0.4562,-0.6965,-0.0129
2011,8,MIN,CAR,1491.2866,9.7453,-2.0584,-0.5199,0.6423,0.5575,-0.033,-0.2092,-1.8354,-0.6553,0.7453,0.4805,-0.0297,-0.1743
2011,8,PIT,NE,1596.2605,9.8825,3.7231,1.5968,0.058,0.0945,-0.2664,-0.236,4.0652,1.7449,0.0441,0.0872,-0.2466,-0.1962
2011,8,NE,PIT,1727.7574,16.1407,7.8344,-1.5892,1.8596,-0.0567,0.147,0.3301,7.6603,-1.8165,1.8681,-0.0454,0.0807,0.3187
2011,8,LAR,NO,1297.1886,-36.8002,-6.5204,-0.7345,-0.5246,-0.8721,-0.3734,0.2591,-6.3731,-0.1389,-0.3511,-0.8174,-0.4111,0.3488
2011,8,NO,LAR,1638.913,22.7236,5.2375,0.6349,0.9124,-0.4674,0.0022,-0.0498,4.6232,0.6425,0.8486,-0.6085,-0.1471,-0.028
2011,8,BUF,WAS,1479.6181,17.7953,-0.3311,-0.449,0.4798,-0.9653,-0.0637,0.2917,0.1319,0.4795,0.2551,-0.9032,-0.2043,0.377
2011,8,WAS,BUF,1445.3269,-9.6469,-1.6179,-0.5386,-0.1093,-0.0881,-0.6579,0.3888,-2.8751,-0.9129,-0.1815,0.0948,-0.7999,0.47
2011,9,IND,ATL,1385.6125,-49.1744,-0.4167,-2.727,0.1227,-0.1785,-0.9497,-0.3157,-1.2097,-2.8376,0.015,-0.2549,-0.8985,-0.297
2011,9,ATL,IND,1579.2302,-4.4021,2.5864,-0.1581,0.3404,-0.0068,-0.4417,0.6044,2.8397,0.4788,0.4294,0.0808,-0.4729,0.5749
2011,9,PIT,BAL,1608.0078,10.9176,4.0652,1.7449,0.0441,0.0872,-0.2466,-0.1962,4.582,0.7738,0.0788,0.2317,-0.292,-0.172
2011,9,BAL,PIT,1621.6193,-5.5285,0.5518,3.7549,0.1396,0.7949,-0.164,-0.0408,1.7542,3.3634,-0.0286,0.7667,-0.2044,-0.0145
2011,9,PHI,CHI,1605.9781,21.2212,3.303,0.0181,1.5192,-0.3231,-0.4697,0.0925,2.8729,-0.4571,1.6316,-0.292,-0.4262,0.0265
2011,9,CHI,PHI,1549.1077,-1.1823,-2.0079,1.395,0.2451,0.0317,0.4272,0.5812,-1.4553,1.6538,0.2089,-0.0598,0.537,0.5561
2011,9,TEN,CIN,1497.4413,7.1474,1.2051,-1.0158,-0.7776,0.0801,0.3288,0.0653,1.2681,-1.4534,-0.8635,0.082,0.3491,0.0565
2011,9,CIN,TEN,1504.5576,-2.2302,-0.0045,1.0941,-0.6566,0.0103,-0.028,0.1112,0.5324,1.0327,-0.6589,0.0802,-0.0133,0.0994
2011,9,HOU,CLE,1587.273,2.8419,3.7473,0.7348,0.4436,-0.2763,-0.4735,0.0952,3.1331,0.791,0.9006,-0.1608,-0.4243,0.0393
2011,9,CLE,HOU,1446.3432,2.6206,-2.3066,-0.8722,-0.5742,-0.218,0.5017,0.3633,-2.3791,-0.4436,-0.7087,-0.5899,0.5947,0.335
2011,9,OAK,DEN,1496.5654,28.9894,-2.0953,-0.9859,0.5408,-0.5835,1.2315,0.1236,-1.5843,-1.3234,0.3751,-0.8427,1.11,0.1117
2011,9,DEN,OAK,1358.34,3.2447,-2.0532,-2.0837,-0.5105,-0.569,-0.2466,-0.1758,-1.6851,-2.4884,-0.2086,-0.4341,-0.2269,-0.1057
2011,9,LAC,GB,1567.4984,-11.7229,4.4038,0.4376,0.0712,-0.1281,-0.1188,-0.578,4.2949,-0.089,0.1885,-0.2195,-0.0719,-0.5521
2011,9,GB,LAC,1670.6243,27.0834,8.2941,1.3043,0.1088,-0.0547,-0.3489,-0.3357,9.0651,1.4524,0.2152,-0.1501,-0.392,-0.3627
2011,9,ARI,LAR,1374.5881,-45.438,-4.2949,-2.0126,0.1002,-0.259,-0.2267,0.2639,-3.9804,-2.0269,-0.0064,-0.2451,-0.24,0.3205
2011,9,LAR,ARI,1324.2497,-11.4495,-6.3731,-0.1389,-0.3511,-0.8174,-0.4111,0.3488,-6.2701,-0.2954,-0.3673,-0.7306,-0.5054,0.3565
2011,9,KC,MIA,1451.0752,-0.5712,-0.4491,0.3777,-0.0073,-0.45,-0.4416,-0.3074,-1.1058,-0.4556,-0.1135,-0.525,-0.4797,-0.2837
2011,9,MIA,KC,1426.3674,-34.104,-1.373,-2.2726,-0.0873,0.3907,-0.1964,-0.2172,-0.3897,-1.8762,0.0001,0.4772,-0.2359,-0.1952
2011,9,NE,NYG,1717.2711,12.8799,7.6603,-1.8165,1.8681,-0.0454,0.0807,0.3187,7.0642,-1.7249,1.8677,-0.0364,0.1688,0.2235
2011,9,NYG,NE,1518.0958,16.6131,2.7896,-0.8176,-0.1584,0.1286,-0.4557,-0.1552,2.6817,-0.3944,-0.1689,0.1289,-0.2972,-0.206
2011,9,BUF,NYJ,1499.3323,19.8717,0.1319,0.4795,0.2551,-0.9032,-0.2043,0.377,0.1976,-0.2071,0.035,-0.85,-0.2038,0.3357
2011,9,NYJ,BUF,1568.0813,4.3968,-2.0918,3.1086,0.0216,0.5114,0.3202,0.1643,-1.2513,3.0339,-0.0405,0.6904,0.389,0.164
2011,9,DAL,SEA,1520.5363,-1.3269,1.4554,0.005,0.0644,0.0637,-0.3138,-0.1353,1.6594,0.0033,0.1168,-0.0464,-0.2969,-0.097
2011,9,SEA,DAL,1407.1744,12.2213,-3.5284,-2.0339,-0.6757,0.3366,0.2797,0.3306,-3.4925,-2.1512,-0.5476,0.294,0.216,0.3209
2011,9,WAS,SF,1415.3438,-22.8281,-2.8751,-0.9129,-0.1815,0.0948,-0.7999,0.47,-3.5188,-0.8749,-0.1416,0.1365,-0.7558,0.4287
2011,9,SF,WAS,1569.4479,7.1491,-0.4852,1.2365,-0.0014,0.6869,0.3276,0.149,-0.4591,1.7417,-0.05,0.6545,0.3963,0.1236
2011,9,NO,TB,1612.9891,8.7863,4.6232,0.6425,0.8486,-0.6085,-0.1471,-0.028,4.787,0.3646,0.9483,-0.482,-0.2389,-0.0662
2011,9,TB,NO,1460.3464,-1.7223,0.264,-1.0853,-0.3082,-0.7141,0.0727,0.2362,0.5938,-1.2192,-0.4555,-0.7952,0.1363,0.2892
2011,10,PHI,ARI,1592.2831,12.9347,2.8729,-0.4571,1.6316,-0.292,-0.4262,0.0265,1.5889,-0.781,1.7016,-0.2652,-0.3515,0.1234
2011,10,ARI,PHI,1379.1186,-36.8084,-3.9804,-2.0269,-0.0064,-0.2451,-0.24,0.3205,-3.6897,-1.2225,-0.0376,-0.3021,-0.4013,0.2774
2011,10,SEA,BAL,1405.9194,5.7325,-3.4925,-2.1512,-0.5476,0.294,0.216,0.3209,-2.8167,-2.0873,-0.7135,0.1788,0.2724,0.5293
2011,10,BAL,SEA,1629.7587,-1.2825,1.7542,3.3634,-0.0286,0.7667,-0.2044,-0.0145,1.6549,2.8785,0.1055,0.9017,-0.5514,-0.0471
2011,10,DAL,BUF,1524.6611,3.846,1.6594,0.0033,0.1168,-0.0464,-0.2969,-0.097,2.6091,0.8394,0.1831,-0.131,-0.2464,-0.0603
2011,10,BUF,DAL,1478.2848,15.5933,0.1976,-0.2071,0.035,-0.85,-0.2038,0.3357,-0.8436,-0.8486,0.1336,-0.9039,-0.265,0.3065
2011,10,KC,DEN,1413.2576,-3.8531,-1.1058,-0.4556,-0.1135,-0.525,-0.4797,-0.2837,-1.876,-0.5817,-0.0323,-0.6154,-0.4737,-0.245
2011,10,DEN,KC,1380.0072,12.5455,-1.6851,-2.4884,-0.2086,-0.4341,-0.2269,-0.1057,-1.4827,-1.9201,-0.1034,-0.5002,-0.2913,-0.1091
2011,10,CHI,DET,1563.3668,4.8644,-1.4553,1.6538,0.2089,-0.0598,0.537,0.5561,-1.3252,2.9039,-0.0838,-0.1194,0.6189,0.599
2011,10,DET,CHI,1538.2104,12.8888,0.0452,3.0755,-0.1128,-0.2896,-0.2802,-0.0121,-1.5354,2.9996,-0.0434,-0.0515,-0.3516,-0.0594
2011,10,TB,HOU,1460.086,4.6518,0.5938,-1.2192,-0.4555,-0.7952,0.1363,0.2892,-0.8443,-1.7039,-0.5269,-0.8131,0.222,0.3519
2011,10,HOU,TB,1598.7955,-1.4119,3.1331,0.791,0.9006,-0.1608,-0.4243,0.0393,3.7386,1.7841,0.9216,-0.1027,-0.5287,-0.0102
2011,10,IND,JAX,1362.7019,-53.5368,-1.2097,-2.8376,0.015,-0.2549,-0.8985,-0.297,-2.0387,-2.763,-0.1104,-0.2535,-0.9032,-0.2317
2011,10,JAX,IND,1438.2428,-1.1289,-3.9328,-0.8752,0.0538,0.0925,0.2141,0.3192,-3.8977,-0.1989,0.0521,0.1945,0.1054,0.3219
2011,10,CLE,LAR,1434.5687,-0.6432,-2.3791,-0.4436,-0.7087,-0.5899,0.5947,0.335,-2.1486,-0.6054,-0.6978,-0.6026,0.5603,0.2172
2011,10,LAR,CLE,1322.7644,-12.6427,-6.2701,-0.2954,-0.3673,-0.7306,-0.5054,0.3565,-6.0928,-0.4787,-0.3524,-0.7395,-0.3092,0.3763
2011,10,GB,MIN,1686.4243,30.0163,9.0651,1.4524,0.2152,-0.1501,-0.392,-0.3627,10.0594,1.8249,0.1812,-0.2046,-0.3481,-0.3284
2011,10,MIN,GB,1495.8862,8.5641,-1.8354,-0.6553,0.7453,0.4805,-0.0297,-0.1743,-2.3657,-1.3896,0.8087,0.5081,-0.0868,-0.1996
2011,10,NYJ,NE,1591.4798,5.3221,-1.2513,3.0339,-0.0405,0.6904,0.389,0.164,-2.2468,2.3676,0.0647,0.9033,0.4305,0.0538
2011,10,NE,NYJ,1706.3458,8.5885,7.0642,-1.7249,1.8677,-0.0364,0.1688,0.2235,7.9255,-1.0236,1.6198,-0.1219,0.3523,0.1995
2011,10,ATL,NO,1601.6743,-2.5663,2.8397,0.4788,0.4294,0.0808,-0.4729,0.5749,2.869,0.2508,0.3961,0.2186,-0.5781,0.5845
2011,10,NO,ATL,1614.604,12.0042,4.787,0.3646,0.9483,-0.482,-0.2389,-0.0662,5.1153,0.3711,0.7878,-0.455,-0.2549,-0.0055
2011,10,SF,NYG,1578.2395,8.7048,-0.4591,1.7417,-0.05,0.6545,0.3963,0.1236,-0.3982,1.2795,-0.0133,0.6895,0.5214,0.1649
2011,10,NYG,SF,1527.9174,14.2832,2.6817,-0.3944,-0.1689,0.1289,-0.2972,-0.206,3.2874,-0.4266,-0.2097,0.0991,-0.366,-0.2782
2011,10,LAC,OAK,1558.8997,-8.2453,4.2949,-0.089,0.1885,-0.2195,-0.0719,-0.5521,3.6143,-0.4475,0.2216,-0.2914,-0.0223,-0.4985
2011,10,OAK,LAC,1476.9103,24.3522,-1.5843,-1.3234,0.3751,-0.8427,1.11,0.1117,-1.044,-0.7877,0.4587,-0.8697,1.0209,0.083
2011,10,CIN,PIT,1517.1195,2.2444,0.5324,1.0327,-0.6589,0.0802,-0.0133,0.0994,0.1621,0.8841,-0.5414,0.0223,0.0442,0.0766
2011,10,PIT,CIN,1606.0208,13.2862,4.582,0.7738,0.0788,0.2317,-0.292,-0.172,4.7999,1.0528,0.1462,0.1361,-0.2539,-0.2051
2011,10,CAR,TEN,1411.5548,42.2556,-1.2049,-1.5209,0.2362,-0.4562,-0.6965,-0.0129,-2.3845,-1.6363,0.267,-0.5343,-0.8189,-0.039
2011,10,TEN,CAR,1486.9827,11.1575,1.2681,-1.4534,-0.8635,0.082,0.3491,0.0565,1.3384,-0.6873,-0.7726,0.0569,0.3925,0.1271
2011,10,MIA,WAS,1460.8771,-18.4333,-0.3897,-1.8762,0.0001,0.4772,-0.2359,-0.1952,-0.2452,-1.6703,-0.0966,0.5146,-0.3251,-0.1141
2011,10,WAS,MIA,1406.244,-19.0505,-3.5188,-0.8749,-0.1416,0.1365,-0.7558,0.4287,-3.7839,-0.977,-0.1852,0.2151,-0.8908,0.4802
2011,11,SF,ARI,1580.3741,10.3093,-0.3982,1.2795,-0.0133,0.6895,0.5214,0.1649,-0.0254,1.7802,-0.1168,0.6674,0.4483,0.1362
2011,11,ARI,SF,1388.6452,-31.4217,-3.6897,-1.2225,-0.0376,-0.3021,-0.4013,0.2774,-4.4348,-1.5602,-0.0119,-0.2178,-0.3536,0.3195
2011,11,MIA,BUF,1465.837,-16.3587,-0.2452,-1.6703,-0.0966,0.5146,-0.3251,-0.1141,0.0761,-0.9737,-0.1891,0.59,-0.3439,-0.018
2011,11,BUF,MIA,1442.2354,8.7538,-0.8436,-0.8486,0.1336,-0.9039,-0.265,0.3065,-1.673,-1.0264,0.0457,-0.8286,-0.4251,0.3174
2011,11,DET,CAR,1512.3738,2.354,-1.5354,2.9996,-0.0434,-0.0515,-0.3516,-0.0594,-0.493,2.9197,0.0653,-0.0865,-0.4116,-0.1647
2011,11,CAR,DET,1377.0397,31.5901,-2.3845,-1.6363,0.267,-0.5343,-0.8189,-0.039,-2.2093,-2.3099,0.3077,-0.6227,-0.6435,-0.0044
2011,11,BAL,CIN,1613.5436,-1.3818,1.6549,2.8785,0.1055,0.9017,-0.5514,-0.0471,1.8785,2.7483,0.0699,0.8032,-0.4866,-0.035
2011,11,CIN,BAL,1510.2358,0.0604,0.1621,0.8841,-0.5414,0.0223,0.0442,0.0766,0.3324,0.7306,-0.4267,0.0513,0.024,0.0392
